time,current price,day high,day low
2023-09-28 15:01:52,2.80,3.00,2.78
2023-09-28 15:02:11,2.80,3.00,2.78
2023-09-28 15:05:09,2.80,3.00,2.78
2023-09-28 15:24:31,2.80,3.00,2.78
2023-09-28 15:24:51,2.80,3.00,2.78
2023-09-28 15:29:28,2.80,3.00,2.78
2023-09-28 15:29:52,2.80,3.00,2.78
2023-09-28 15:38:55,2.80,3.00,2.78
2023-09-28 15:39:21,2.80,3.00,2.78
2023-09-28 15:41:22,2.80,3.00,2.78
2023-09-28 18:46:42,2.80,3.00,2.78
2023-09-28 18:46:52,2.80,3.00,2.78
2023-09-29 10:10:17,2.90,2.90,2.79
2023-09-29 10:10:17,2.90,2.90,2.79
