time,current price,day high,day low
2023-09-28 15:01:48,484.05,503.00,484.05
2023-09-28 15:02:07,484.05,503.00,484.05
2023-09-28 15:05:02,484.05,503.00,484.05
2023-09-28 15:24:27,484.00,503.00,484.00
2023-09-28 15:24:48,484.00,503.00,484.00
2023-09-28 15:29:24,484.00,503.00,484.00
2023-09-28 15:29:46,484.00,503.00,484.00
2023-09-28 15:38:45,484.00,503.00,484.00
2023-09-28 15:39:02,484.00,503.00,484.00
2023-09-28 15:41:14,484.00,503.00,484.00
2023-09-28 15:41:20,484.00,503.00,484.00
2023-09-28 18:46:32,484.55,503.00,484.00
2023-09-28 18:46:45,484.55,503.00,484.00
2023-09-29 10:10:10,490.70,492.90,484.55
2023-09-29 10:10:10,490.70,492.90,484.55
