time,current price,day high,day low
2023-09-28 15:01:32,129.30,134.80,128.40
2023-09-28 15:01:51,129.30,134.80,128.40
2023-09-28 15:04:44,128.90,134.80,128.40
2023-09-28 15:24:11,128.75,134.80,128.00
2023-09-28 15:24:32,128.75,134.80,128.00
2023-09-28 15:29:07,129.00,134.80,128.00
2023-09-28 15:29:30,129.00,134.80,128.00
2023-09-28 15:37:37,129.00,134.80,128.00
2023-09-28 15:38:25,129.00,134.80,128.00
2023-09-28 15:40:41,129.00,134.80,128.00
2023-09-28 15:40:56,129.00,134.80,128.00
2023-09-28 16:12:58,128.45,134.80,128.00
2023-09-28 16:15:12,128.45,134.80,128.00
2023-09-28 18:45:54,128.45,134.80,128.00
2023-09-28 18:46:06,128.45,134.80,128.00
2023-09-28 18:49:52,128.45,134.80,128.00
2023-09-29 10:09:32,130.05,130.90,128.40
2023-09-29 10:09:33,130.05,130.90,128.40
