time,current price,day high,day low
2023-09-28 15:01:57,473.80,482.05,469.95
2023-09-28 15:02:15,473.80,482.05,469.95
2023-09-28 15:05:15,473.45,482.05,469.95
2023-09-28 15:24:35,470.70,482.05,469.95
2023-09-28 15:24:56,470.70,482.05,469.95
2023-09-28 15:29:32,471.95,482.05,467.00
2023-09-28 15:29:56,471.95,482.05,467.00
2023-09-28 15:39:16,471.50,482.05,467.00
2023-09-28 15:39:29,471.50,482.05,467.00
2023-09-28 18:46:55,470.35,482.05,467.00
2023-09-28 18:47:11,470.35,482.05,467.00
2023-09-29 10:10:24,501.50,503.00,475.00
2023-09-29 10:10:24,501.50,503.00,475.00
