time,current price,day high,day low
2023-09-28 15:01:53,505.00,519.90,505.00
2023-09-28 15:02:11,505.00,519.90,505.00
2023-09-28 15:05:10,506.00,519.90,505.00
2023-09-28 15:24:31,501.00,519.90,501.00
2023-09-28 15:24:52,501.00,519.90,501.00
2023-09-28 15:29:29,502.00,519.90,500.00
2023-09-28 15:29:53,502.00,519.90,500.00
2023-09-28 15:38:57,509.80,519.90,500.00
2023-09-28 15:39:21,509.80,519.90,500.00
2023-09-28 18:46:43,502.70,519.90,500.00
2023-09-28 18:46:56,502.70,519.90,500.00
2023-09-29 10:10:17,505.95,510.00,485.10
2023-09-29 10:10:17,505.95,510.00,485.10
