time,current price,day high,day low
2023-09-28 15:01:20,121.00,122.90,118.25
2023-09-28 15:01:38,121.00,122.90,118.25
2023-09-28 15:04:28,123.00,123.00,118.25
2023-09-28 15:23:58,124.00,124.00,118.25
2023-09-28 15:24:18,124.00,124.00,118.25
2023-09-28 15:28:54,121.00,124.00,118.25
2023-09-28 15:29:16,121.00,124.00,118.25
2023-09-28 15:37:08,124.00,124.00,118.25
2023-09-28 15:37:20,124.00,124.00,118.25
2023-09-28 15:40:22,124.00,124.00,118.25
2023-09-28 15:40:32,124.00,124.00,118.25
2023-09-28 16:12:37,124.00,124.00,118.25
2023-09-28 16:12:50,124.00,124.00,118.25
2023-09-28 16:14:45,124.00,124.00,118.25
2023-09-28 16:14:55,124.00,124.00,118.25
2023-09-28 18:45:34,123.30,124.00,118.25
2023-09-28 18:45:43,123.30,124.00,118.25
2023-09-28 18:49:34,123.30,124.00,118.25
2023-09-29 10:09:10,124.50,127.90,119.80
2023-09-29 10:09:12,124.50,127.90,119.80
