time,current price,day high,day low
2023-09-28 15:01:45,246.30,247.10,246.00
2023-09-28 15:02:04,246.30,247.10,246.00
2023-09-28 15:05:00,246.30,247.10,246.00
2023-09-28 15:24:24,246.95,247.10,246.00
2023-09-28 15:24:45,246.95,247.10,246.00
2023-09-28 15:29:21,247.60,247.60,246.00
2023-09-28 15:29:44,247.60,247.60,246.00
2023-09-28 15:38:38,247.60,247.60,246.00
2023-09-28 15:38:50,247.60,247.60,246.00
2023-09-28 15:41:08,247.60,247.60,246.00
2023-09-28 15:41:16,247.60,247.60,246.00
2023-09-28 18:46:24,247.30,247.60,246.00
2023-09-28 18:46:36,247.30,247.60,246.00
2023-09-29 10:10:05,245.95,246.90,239.65
2023-09-29 10:10:05,245.95,246.90,239.65
