time,current price,day high,day low
2023-09-28 15:01:32,76.95,78.01,76.95
2023-09-28 15:01:50,76.95,78.01,76.95
2023-09-28 15:04:44,76.95,78.01,76.95
2023-09-28 15:24:09,76.80,78.01,76.80
2023-09-28 15:24:30,76.80,78.01,76.80
2023-09-28 15:29:05,76.70,78.01,76.70
2023-09-28 15:29:28,76.70,78.01,76.70
2023-09-28 15:37:31,76.70,78.01,76.70
2023-09-28 15:38:23,76.70,78.01,76.70
2023-09-28 15:40:39,76.70,78.01,76.70
2023-09-28 15:40:54,76.70,78.01,76.70
2023-09-28 16:12:56,76.70,78.01,76.70
2023-09-28 16:15:08,76.70,78.01,76.70
2023-09-28 16:15:24,76.70,78.01,76.70
2023-09-28 18:45:51,76.89,78.01,76.70
2023-09-28 18:45:59,76.89,78.01,76.70
2023-09-28 18:49:50,76.89,78.01,76.70
2023-09-29 10:09:30,77.03,78.99,77.01
2023-09-29 10:09:30,77.03,78.99,77.01
