time,current price,day high,day low
2023-09-28 15:01:44,20.49,20.85,19.49
2023-09-28 15:02:03,20.49,20.85,19.49
2023-09-28 15:04:58,19.65,20.85,19.49
2023-09-28 15:24:22,19.65,20.85,19.49
2023-09-28 15:24:43,19.65,20.85,19.49
2023-09-28 15:29:20,19.65,20.85,19.49
2023-09-28 15:29:43,19.65,20.85,19.49
2023-09-28 15:38:36,19.65,20.85,19.49
2023-09-28 15:38:48,19.65,20.85,19.49
2023-09-28 15:41:07,19.65,20.85,19.49
2023-09-28 15:41:14,19.65,20.85,19.49
2023-09-28 18:46:23,19.65,20.85,19.49
2023-09-28 18:46:34,19.65,20.85,19.49
2023-09-28 18:50:16,19.65,20.85,19.49
2023-09-29 10:10:03,19.65,20.85,19.49
2023-09-29 10:10:03,19.65,20.85,19.49
