time,current price,day high,day low
2023-09-28 15:01:46,174.25,179.90,174.20
2023-09-28 15:02:05,174.25,179.90,174.20
2023-09-28 15:05:01,173.75,179.90,173.75
2023-09-28 15:24:25,174.30,179.90,173.60
2023-09-28 15:24:46,174.30,179.90,173.60
2023-09-28 15:29:22,174.85,179.90,173.60
2023-09-28 15:29:45,174.85,179.90,173.60
2023-09-28 15:38:41,175.00,179.90,173.60
2023-09-28 15:38:52,175.00,179.90,173.60
2023-09-28 18:46:27,174.15,179.90,173.60
2023-09-28 18:46:38,174.15,179.90,173.60
2023-09-29 10:10:07,176.15,176.35,174.35
2023-09-29 10:10:08,176.15,176.35,174.35
