time,current price,day high,day low
2023-09-28 15:01:49,56.00,57.00,51.50
2023-09-28 15:02:08,56.00,57.00,51.50
2023-09-28 15:05:04,56.00,57.00,51.50
2023-09-28 15:24:28,56.00,57.00,51.50
2023-09-28 15:24:48,56.00,57.00,51.50
2023-09-28 15:29:25,56.00,57.00,51.50
2023-09-28 15:29:48,56.00,57.00,51.50
2023-09-28 15:38:48,56.00,57.00,51.50
2023-09-28 15:39:03,56.00,57.00,51.50
2023-09-28 15:41:17,56.00,57.00,51.50
2023-09-28 18:46:34,56.00,57.00,51.50
2023-09-28 18:46:46,56.00,57.00,51.50
2023-09-29 10:10:12,65.90,67.20,60.00
2023-09-29 10:10:12,65.90,67.20,60.00
