time,current price,day high,day low
2023-09-28 15:01:59,34.10,35.50,33.20
2023-09-28 15:02:17,34.10,35.50,33.20
2023-09-28 15:05:19,34.10,35.50,33.20
2023-09-28 15:24:37,34.10,35.50,33.20
2023-09-28 15:24:58,34.10,35.50,33.20
2023-09-28 15:29:34,34.10,35.50,33.20
2023-09-28 15:29:58,34.10,35.50,33.20
2023-09-28 15:39:25,34.15,35.50,33.20
2023-09-28 15:39:32,34.15,35.50,33.20
2023-09-28 15:41:34,34.15,35.50,33.20
2023-09-28 15:41:36,34.15,35.50,33.20
2023-09-28 18:47:01,34.15,35.50,33.20
2023-09-28 18:47:15,34.15,35.50,33.20
