time,current price,day high,day low
2023-09-28 15:01:35,0.63,0.63,0.61
2023-09-28 15:01:55,0.63,0.63,0.61
2023-09-28 15:04:49,0.63,0.63,0.61
2023-09-28 15:24:13,0.62,0.63,0.61
2023-09-28 15:24:35,0.62,0.63,0.61
2023-09-28 15:29:10,0.62,0.63,0.61
2023-09-28 15:29:32,0.62,0.63,0.61
2023-09-28 15:37:47,0.62,0.63,0.61
2023-09-28 15:38:32,0.62,0.63,0.61
2023-09-28 15:40:50,0.62,0.63,0.61
2023-09-28 15:41:01,0.62,0.63,0.61
2023-09-28 16:13:08,0.62,0.63,0.61
2023-09-28 16:15:22,0.62,0.63,0.61
2023-09-28 18:46:01,0.62,0.63,0.61
2023-09-28 18:46:15,0.62,0.63,0.61
2023-09-28 18:49:57,0.62,0.63,0.61
2023-09-29 10:09:43,0.62,0.63,0.61
2023-09-29 10:09:43,0.62,0.63,0.61
