time,current price,day high,day low
2023-09-28 15:01:57,49.65,51.14,49.35
2023-09-28 15:02:15,49.65,51.14,49.35
2023-09-28 15:05:16,49.65,51.14,49.35
2023-09-28 15:24:35,49.89,51.14,49.35
2023-09-28 15:24:56,49.89,51.14,49.35
2023-09-28 15:29:32,49.89,51.14,49.35
2023-09-28 15:29:57,49.89,51.14,49.35
2023-09-28 15:39:18,49.89,51.14,49.35
2023-09-28 15:39:29,49.89,51.14,49.35
2023-09-28 15:41:31,49.89,51.14,49.35
2023-09-28 18:46:55,49.96,51.14,49.35
2023-09-28 18:47:10,49.96,51.14,49.35
2023-09-29 10:10:24,49.94,50.30,49.60
2023-09-29 10:10:25,49.94,50.30,49.60
