time,current price,day high,day low
2023-09-28 15:01:22,93.05,97.70,93.00
2023-09-28 15:01:41,93.05,97.70,93.00
2023-09-28 15:04:30,93.05,97.70,93.00
2023-09-28 15:24:00,93.05,97.70,93.00
2023-09-28 15:24:19,93.05,97.70,93.00
2023-09-28 15:28:56,93.05,97.70,93.00
2023-09-28 15:29:18,93.05,97.70,93.00
2023-09-28 15:37:11,93.05,97.70,93.00
2023-09-28 15:37:25,93.05,97.70,93.00
2023-09-28 15:40:25,93.05,97.70,93.00
2023-09-28 15:40:34,93.05,97.70,93.00
2023-09-28 16:12:40,93.05,97.70,93.00
2023-09-28 16:12:53,93.05,97.70,93.00
2023-09-28 16:14:48,93.05,97.70,93.00
2023-09-28 16:14:58,93.05,97.70,93.00
2023-09-28 18:45:37,93.05,97.70,93.00
2023-09-28 18:45:45,93.05,97.70,93.00
2023-09-28 18:49:37,93.05,97.70,93.00
2023-09-29 10:09:12,92.00,92.00,92.00
2023-09-29 10:09:14,92.00,92.00,92.00
