time,current price,day high,day low
2023-09-28 15:01:54,58.11,60.00,56.32
2023-09-28 15:02:12,58.11,60.00,56.32
2023-09-28 15:05:12,57.90,60.00,56.32
2023-09-28 15:24:33,56.75,60.00,56.32
2023-09-28 15:24:53,56.75,60.00,56.32
2023-09-28 15:29:30,58.89,60.00,56.32
2023-09-28 15:29:53,58.89,60.00,56.32
2023-09-28 15:38:59,56.80,60.00,56.32
2023-09-28 15:39:23,56.80,60.00,56.32
2023-09-28 18:46:45,57.17,60.00,56.32
2023-09-28 18:47:00,57.17,60.00,56.32
2023-09-29 10:10:20,58.94,59.97,57.21
2023-09-29 10:10:20,58.94,59.97,57.21
