time,current price,day high,day low
2023-09-28 15:01:35,0.79,0.84,0.76
2023-09-28 15:01:55,0.79,0.84,0.76
2023-09-28 15:04:49,0.79,0.84,0.76
2023-09-28 15:24:13,0.81,0.84,0.76
2023-09-28 15:24:35,0.81,0.84,0.76
2023-09-28 15:29:10,0.80,0.84,0.76
2023-09-28 15:29:33,0.80,0.84,0.76
2023-09-28 15:37:46,0.81,0.84,0.76
2023-09-28 15:38:33,0.81,0.84,0.76
2023-09-28 15:40:50,0.81,0.84,0.76
2023-09-28 15:41:01,0.81,0.84,0.76
2023-09-28 16:13:08,0.81,0.84,0.76
2023-09-28 16:15:24,0.81,0.84,0.76
2023-09-28 18:46:01,0.79,0.84,0.76
2023-09-28 18:46:15,0.79,0.84,0.76
2023-09-28 18:49:58,0.79,0.84,0.76
2023-09-29 10:09:42,0.81,0.83,0.79
2023-09-29 10:09:44,0.81,0.83,0.79
