time,current price,day high,day low
2023-09-28 15:01:46,3.83,3.90,3.75
2023-09-28 15:02:05,3.83,3.90,3.75
2023-09-28 15:05:01,3.84,3.90,3.75
2023-09-28 15:24:25,3.84,3.90,3.75
2023-09-28 15:24:46,3.84,3.90,3.75
2023-09-28 15:29:22,3.80,3.90,3.75
2023-09-28 15:29:45,3.80,3.90,3.75
2023-09-28 15:38:40,3.80,3.90,3.75
2023-09-28 15:38:54,3.80,3.90,3.75
2023-09-28 15:41:10,3.80,3.90,3.75
2023-09-28 18:46:26,3.82,3.90,3.75
2023-09-28 18:46:37,3.82,3.90,3.75
2023-09-29 10:10:06,3.81,3.95,3.76
2023-09-29 10:10:08,3.81,3.95,3.76
