time,current price,day high,day low
2023-09-28 15:01:21,11.20,11.30,10.70
2023-09-28 15:01:39,11.20,11.30,10.70
2023-09-28 15:04:29,11.20,11.30,10.70
2023-09-28 15:23:58,11.20,11.30,10.70
2023-09-28 15:24:18,11.20,11.30,10.70
2023-09-28 15:28:55,10.83,11.30,10.70
2023-09-28 15:29:17,10.83,11.30,10.70
2023-09-28 15:37:09,10.83,11.30,10.70
2023-09-28 15:37:22,10.83,11.30,10.70
2023-09-28 15:40:24,10.83,11.30,10.70
2023-09-28 15:40:32,10.83,11.30,10.70
2023-09-28 16:12:38,10.83,11.30,10.70
2023-09-28 16:12:51,10.83,11.30,10.70
2023-09-28 16:14:46,10.83,11.30,10.70
2023-09-28 16:14:56,10.83,11.30,10.70
2023-09-28 18:45:35,10.84,11.30,10.70
2023-09-28 18:45:44,10.84,11.30,10.70
2023-09-28 18:49:35,10.84,11.30,10.70
2023-09-29 10:09:11,11.19,11.19,10.65
2023-09-29 10:09:13,11.19,11.19,10.65
