time,current price,day high,day low
2023-09-28 15:01:31,53.00,53.15,51.01
2023-09-28 15:01:50,53.00,53.15,51.01
2023-09-28 15:04:43,53.00,53.15,51.01
2023-09-28 15:24:10,53.00,53.15,51.01
2023-09-28 15:24:30,53.00,53.15,51.01
2023-09-28 15:29:05,53.00,53.15,51.01
2023-09-28 15:29:28,53.00,53.15,51.01
2023-09-28 15:37:31,53.00,53.15,51.01
2023-09-28 15:38:24,53.00,53.15,51.01
2023-09-28 15:40:39,53.00,53.15,51.01
2023-09-28 15:40:54,53.00,53.15,51.01
2023-09-28 16:12:55,53.00,53.15,51.01
2023-09-28 16:15:08,53.00,53.15,51.01
2023-09-28 16:15:24,53.00,53.15,51.01
2023-09-28 18:45:51,53.00,53.15,51.01
2023-09-28 18:46:01,53.00,53.15,51.01
2023-09-28 18:49:50,53.00,53.15,51.01
2023-09-29 10:09:30,53.00,53.15,51.01
2023-09-29 10:09:30,53.00,53.15,51.01
