time,current price,day high,day low
2023-09-28 15:01:35,3.03,3.03,3.03
2023-09-28 15:01:54,3.03,3.03,3.03
2023-09-28 15:04:48,3.03,3.03,3.03
2023-09-28 15:24:12,3.03,3.03,3.03
2023-09-28 15:24:34,3.03,3.03,3.03
2023-09-28 15:29:09,3.03,3.03,3.03
2023-09-28 15:29:32,3.03,3.03,3.03
2023-09-28 15:37:45,3.03,3.03,3.03
2023-09-28 15:38:31,3.03,3.03,3.03
2023-09-28 15:40:49,3.03,3.03,3.03
2023-09-28 15:41:02,3.03,3.03,3.03
2023-09-28 16:13:08,3.03,3.03,3.03
2023-09-28 16:15:21,3.03,3.03,3.03
2023-09-28 18:45:59,3.03,3.03,3.03
2023-09-28 18:46:13,3.03,3.03,3.03
2023-09-28 18:49:57,3.03,3.03,3.03
2023-09-29 10:09:43,3.03,3.03,3.03
2023-09-29 10:09:43,3.03,3.03,3.03
