time,current price,day high,day low
2023-09-28 15:01:54,1103.00,1126.00,1070.00
2023-09-28 15:02:13,1103.00,1126.00,1070.00
2023-09-28 15:05:13,1103.00,1126.00,1070.00
2023-09-28 15:24:33,1103.00,1126.00,1070.00
2023-09-28 15:24:54,1103.00,1126.00,1070.00
2023-09-28 15:29:31,1110.00,1126.00,1070.00
2023-09-28 15:29:54,1110.00,1126.00,1070.00
2023-09-28 15:39:00,1110.00,1126.00,1070.00
2023-09-28 15:39:25,1110.00,1126.00,1070.00
2023-09-28 18:46:48,1110.00,1126.00,1070.00
2023-09-28 18:47:03,1110.00,1126.00,1070.00
2023-09-29 10:10:21,1101.00,1135.00,1099.85
2023-09-29 10:10:21,1101.00,1135.00,1099.85
