time,current price,day high,day low
2023-09-28 15:01:44,58.30,60.55,58.20
2023-09-28 15:02:02,58.30,60.55,58.20
2023-09-28 15:04:58,58.40,60.55,58.20
2023-09-28 15:24:22,58.25,60.55,58.20
2023-09-28 15:24:43,58.25,60.55,58.20
2023-09-28 15:29:18,58.20,60.55,58.00
2023-09-28 15:29:42,58.20,60.55,58.00
2023-09-28 15:38:35,58.20,60.55,58.00
2023-09-28 15:38:48,58.20,60.55,58.00
2023-09-28 15:41:05,58.20,60.55,58.00
2023-09-28 15:41:13,58.20,60.55,58.00
2023-09-28 18:46:22,58.23,60.55,58.00
2023-09-28 18:46:33,58.23,60.55,58.00
2023-09-28 18:50:16,58.23,60.55,58.00
2023-09-29 10:10:02,60.55,61.15,59.50
2023-09-29 10:10:02,60.55,61.15,59.50
