time,current price,day high,day low
2023-09-28 15:01:47,132.30,136.55,128.60
2023-09-28 15:02:06,132.30,136.55,128.60
2023-09-28 15:05:03,132.30,136.55,128.60
2023-09-28 15:24:27,131.00,136.55,128.60
2023-09-28 15:24:47,131.00,136.55,128.60
2023-09-28 15:29:23,131.00,136.55,128.60
2023-09-28 15:29:46,131.00,136.55,128.60
2023-09-28 15:38:45,131.60,136.55,128.60
2023-09-28 15:38:55,131.60,136.55,128.60
2023-09-28 15:41:12,131.60,136.55,128.60
2023-09-28 15:41:18,131.60,136.55,128.60
2023-09-28 18:46:28,131.00,136.55,128.60
2023-09-28 18:46:43,131.00,136.55,128.60
2023-09-29 10:10:09,134.05,134.05,128.40
2023-09-29 10:10:09,134.05,134.05,128.40
