time,current price,day high,day low
2023-09-28 15:01:38,14.34,14.34,14.15
2023-09-28 15:01:58,14.34,14.34,14.15
2023-09-28 15:04:52,14.34,14.34,14.15
2023-09-28 15:24:15,14.34,14.34,14.15
2023-09-28 15:24:38,14.34,14.34,14.15
2023-09-28 15:29:13,14.34,14.34,14.15
2023-09-28 15:29:36,14.34,14.34,14.15
2023-09-28 15:38:26,14.34,14.34,14.15
2023-09-28 15:38:37,14.34,14.34,14.15
2023-09-28 15:40:59,14.34,14.34,14.15
2023-09-28 15:41:06,14.34,14.34,14.15
2023-09-28 18:46:07,14.34,14.34,14.15
2023-09-28 18:46:22,14.34,14.34,14.15
2023-09-28 18:50:04,14.34,14.34,14.15
2023-09-29 10:09:52,15.05,15.05,14.60
2023-09-29 10:09:52,15.05,15.05,14.60
