time,current price,day high,day low
2023-09-28 15:01:30,360.40,361.50,356.05
2023-09-28 15:01:49,360.40,361.50,356.05
2023-09-28 15:04:41,360.35,361.50,356.05
2023-09-28 15:24:08,360.35,361.50,356.05
2023-09-28 15:24:29,360.35,361.50,356.05
2023-09-28 15:29:03,359.20,361.50,356.05
2023-09-28 15:29:27,359.20,361.50,356.05
2023-09-28 15:37:26,360.00,361.50,356.05
2023-09-28 15:37:48,360.00,361.50,356.05
2023-09-28 15:40:37,360.00,361.50,356.05
2023-09-28 15:40:47,360.00,361.50,356.05
2023-09-28 16:12:52,360.00,361.50,356.05
2023-09-28 16:15:03,360.00,361.50,356.05
2023-09-28 16:15:22,360.00,361.50,356.05
2023-09-28 18:45:49,360.05,361.50,356.05
2023-09-28 18:45:57,360.05,361.50,356.05
2023-09-28 18:49:48,360.05,361.50,356.05
2023-09-29 10:09:27,364.15,366.35,360.80
2023-09-29 10:09:27,364.15,366.35,360.80
