time,current price,day high,day low
2023-09-28 15:02:03,1086.30,1097.40,1076.65
2023-09-28 15:02:21,1086.30,1097.40,1076.65
2023-09-28 15:05:25,1084.10,1097.40,1076.65
2023-09-28 15:24:41,1087.05,1097.40,1076.65
2023-09-28 15:25:01,1087.05,1097.40,1076.65
2023-09-28 15:29:39,1084.35,1097.40,1076.65
2023-09-28 15:30:03,1084.35,1097.40,1076.65
2023-09-28 15:39:32,1082.90,1097.40,1076.65
2023-09-28 15:39:38,1082.90,1097.40,1076.65
2023-09-28 18:47:14,1083.35,1097.40,1076.65
2023-09-28 18:47:25,1083.35,1097.40,1076.65
