time,current price,day high,day low
2023-09-28 15:01:48,468.00,482.00,457.00
2023-09-28 15:02:07,468.00,482.00,457.00
2023-09-28 15:05:03,462.80,482.00,457.00
2023-09-28 15:24:27,465.00,482.00,457.00
2023-09-28 15:24:48,465.00,482.00,457.00
2023-09-28 15:29:24,465.50,482.00,457.00
2023-09-28 15:29:47,465.50,482.00,457.00
2023-09-28 15:38:46,466.70,482.00,457.00
2023-09-28 15:38:59,466.70,482.00,457.00
2023-09-28 18:46:32,465.30,482.00,457.00
2023-09-28 18:46:45,465.30,482.00,457.00
2023-09-29 10:10:10,472.95,482.70,467.00
2023-09-29 10:10:10,472.95,482.70,467.00
