time,current price,day high,day low
2023-09-28 15:01:54,28.40,29.06,27.25
2023-09-28 15:02:13,28.40,29.06,27.25
2023-09-28 15:05:11,28.40,29.06,27.25
2023-09-28 15:24:32,28.39,29.06,27.25
2023-09-28 15:24:53,28.39,29.06,27.25
2023-09-28 15:29:30,28.39,29.06,27.25
2023-09-28 15:29:54,28.39,29.06,27.25
2023-09-28 15:38:59,28.39,29.06,27.25
2023-09-28 15:39:24,28.39,29.06,27.25
2023-09-28 18:46:46,28.08,29.06,27.25
2023-09-28 18:47:01,28.08,29.06,27.25
2023-09-29 10:10:20,28.98,28.99,26.79
2023-09-29 10:10:20,28.98,28.99,26.79
