time,current price,day high,day low
2023-09-28 15:02:02,3587.55,3690.00,3587.55
2023-09-28 15:02:20,3587.55,3690.00,3587.55
2023-09-28 15:05:25,3583.05,3690.00,3583.05
2023-09-28 15:24:41,3575.00,3690.00,3557.65
2023-09-28 15:25:01,3575.00,3690.00,3557.65
2023-09-28 15:29:39,3568.00,3690.00,3557.65
2023-09-28 15:30:01,3568.00,3690.00,3557.65
2023-09-28 15:39:32,3572.00,3690.00,3557.65
2023-09-28 15:39:37,3572.00,3690.00,3557.65
2023-09-28 18:47:14,3571.55,3690.00,3557.65
2023-09-28 18:47:24,3571.55,3690.00,3557.65
