time,current price,day high,day low
2023-09-28 15:01:53,187.00,194.45,187.00
2023-09-28 15:02:12,187.00,194.45,187.00
2023-09-28 15:05:10,187.00,194.45,187.00
2023-09-28 15:24:32,194.00,194.45,187.00
2023-09-28 15:24:52,194.00,194.45,187.00
2023-09-28 15:29:29,194.00,194.45,187.00
2023-09-28 15:29:53,194.00,194.45,187.00
2023-09-28 15:38:57,194.00,194.45,187.00
2023-09-28 15:39:24,194.00,194.45,187.00
2023-09-28 18:46:44,194.00,194.45,187.00
2023-09-28 18:47:00,194.00,194.45,187.00
2023-09-29 10:10:18,194.00,194.00,193.80
2023-09-29 10:10:19,194.00,194.00,193.80
