time,current price,day high,day low
2023-09-28 15:01:27,108.20,109.00,107.15
2023-09-28 15:01:46,108.20,109.00,107.15
2023-09-28 15:04:37,107.50,109.00,107.15
2023-09-28 15:24:04,106.90,109.00,106.90
2023-09-28 15:24:25,106.90,109.00,106.90
2023-09-28 15:29:00,107.95,109.00,106.90
2023-09-28 15:29:24,107.95,109.00,106.90
2023-09-28 15:37:20,107.95,109.00,106.90
2023-09-28 15:37:40,107.95,109.00,106.90
2023-09-28 15:40:32,107.95,109.00,106.90
2023-09-28 15:40:40,107.95,109.00,106.90
2023-09-28 16:12:47,107.70,109.00,106.90
2023-09-28 16:13:05,107.70,109.00,106.90
2023-09-28 16:14:56,107.70,109.00,106.90
2023-09-28 16:15:12,107.70,109.00,106.90
2023-09-28 18:45:44,107.70,109.00,106.90
2023-09-28 18:45:52,107.70,109.00,106.90
2023-09-28 18:49:43,107.70,109.00,106.90
2023-09-29 10:09:21,108.00,109.65,107.25
2023-09-29 10:09:21,108.00,109.65,107.25
