time,current price,day high,day low
2023-09-28 15:01:27,28.10,28.10,27.90
2023-09-28 15:01:46,28.10,28.10,27.90
2023-09-28 15:04:37,28.10,28.10,27.90
2023-09-28 15:24:05,28.20,28.20,27.90
2023-09-28 15:24:26,28.20,28.20,27.90
2023-09-28 15:29:00,28.20,28.20,27.90
2023-09-28 15:29:24,28.20,28.20,27.90
2023-09-28 15:37:20,28.20,28.20,27.90
2023-09-28 15:37:40,28.20,28.20,27.90
2023-09-28 15:40:33,28.20,28.20,27.90
2023-09-28 15:40:41,28.20,28.20,27.90
2023-09-28 16:12:48,28.20,28.20,27.90
2023-09-28 16:13:06,28.20,28.20,27.90
2023-09-28 16:14:56,28.20,28.20,27.90
2023-09-28 16:15:12,28.20,28.20,27.90
2023-09-28 18:45:45,28.20,28.20,27.90
2023-09-28 18:45:52,28.20,28.20,27.90
2023-09-28 18:49:44,28.20,28.20,27.90
2023-09-29 10:09:21,28.20,28.20,27.90
2023-09-29 10:09:21,28.20,28.20,27.90
