time,current price,day high,day low
2023-09-28 15:01:27,32.44,32.99,31.10
2023-09-28 15:01:45,32.44,32.99,31.10
2023-09-28 15:04:36,32.44,32.99,31.10
2023-09-28 15:24:05,32.44,32.99,31.10
2023-09-28 15:24:26,32.44,32.99,31.10
2023-09-28 15:29:00,31.56,32.99,31.10
2023-09-28 15:29:24,31.56,32.99,31.10
2023-09-28 15:37:20,31.56,32.99,31.10
2023-09-28 15:37:39,31.56,32.99,31.10
2023-09-28 15:40:32,31.56,32.99,31.10
2023-09-28 15:40:41,31.56,32.99,31.10
2023-09-28 16:12:47,31.56,32.99,31.10
2023-09-28 16:13:04,31.56,32.99,31.10
2023-09-28 16:14:56,31.56,32.99,31.10
2023-09-28 16:15:12,31.56,32.99,31.10
2023-09-28 18:45:44,31.56,32.99,31.10
2023-09-28 18:45:52,31.56,32.99,31.10
2023-09-28 18:49:43,31.56,32.99,31.10
2023-09-29 10:09:20,31.56,32.99,31.10
2023-09-29 10:09:21,31.56,32.99,31.10
