time,current price,day high,day low
2023-09-28 15:01:56,62.90,63.90,61.00
2023-09-28 15:02:14,62.90,63.90,61.00
2023-09-28 15:05:13,61.67,63.90,61.00
2023-09-28 15:24:34,61.52,63.90,61.00
2023-09-28 15:24:55,61.52,63.90,61.00
2023-09-28 15:29:31,61.10,63.90,61.00
2023-09-28 15:29:55,61.10,63.90,61.00
2023-09-28 15:39:07,61.10,63.90,61.00
2023-09-28 15:39:27,61.10,63.90,61.00
2023-09-28 18:46:50,61.38,63.90,61.00
2023-09-28 18:47:09,61.38,63.90,61.00
2023-09-29 10:10:22,61.85,62.24,61.50
2023-09-29 10:10:23,61.85,62.24,61.50
