time,current price,day high,day low
2023-09-28 15:01:21,23.90,25.15,23.76
2023-09-28 15:01:39,23.90,25.15,23.76
2023-09-28 15:04:29,23.90,25.15,23.76
2023-09-28 15:23:59,23.48,25.15,23.43
2023-09-28 15:24:18,23.48,25.15,23.43
2023-09-28 15:28:55,23.94,25.15,23.43
2023-09-28 15:29:18,23.94,25.15,23.43
2023-09-28 15:37:10,23.94,25.15,23.43
2023-09-28 15:37:22,23.94,25.15,23.43
2023-09-28 15:40:24,23.94,25.15,23.43
2023-09-28 15:40:33,23.94,25.15,23.43
2023-09-28 16:12:39,23.94,25.15,23.43
2023-09-28 16:12:52,23.94,25.15,23.43
2023-09-28 16:14:46,23.94,25.15,23.43
2023-09-28 16:14:57,23.94,25.15,23.43
2023-09-28 18:45:36,23.61,25.15,23.43
2023-09-28 18:45:44,23.61,25.15,23.43
2023-09-28 18:49:36,23.61,25.15,23.43
2023-09-29 10:09:11,23.94,24.04,23.10
2023-09-29 10:09:13,23.94,24.04,23.10
