time,current price,day high,day low
2023-09-28 15:01:42,177.10,183.50,176.65
2023-09-28 15:02:01,177.10,183.50,176.65
2023-09-28 15:04:55,175.20,183.50,175.20
2023-09-28 15:24:19,177.00,183.50,175.20
2023-09-28 15:24:42,177.00,183.50,175.20
2023-09-28 15:29:18,176.25,183.50,175.20
2023-09-28 15:29:41,176.25,183.50,175.20
2023-09-28 15:38:33,175.65,183.50,175.20
2023-09-28 15:38:46,175.65,183.50,175.20
2023-09-28 15:41:04,175.65,183.50,175.20
2023-09-28 15:41:11,175.65,183.50,175.20
2023-09-28 18:46:18,175.95,183.50,175.20
2023-09-28 18:46:29,175.95,183.50,175.20
2023-09-28 18:50:14,175.95,183.50,175.20
2023-09-29 10:09:59,176.75,176.75,176.40
2023-09-29 10:09:59,176.75,176.75,176.40
