time,current price,day high,day low
2023-09-28 15:01:25,700.00,710.00,700.00
2023-09-28 15:01:44,700.00,710.00,700.00
2023-09-28 15:04:33,700.00,710.00,700.00
2023-09-28 15:24:03,691.00,710.00,685.10
2023-09-28 15:24:23,691.00,710.00,685.10
2023-09-28 15:28:58,691.00,710.00,685.10
2023-09-28 15:29:22,691.00,710.00,685.10
2023-09-28 15:37:16,692.15,710.00,685.10
2023-09-28 15:37:34,692.15,710.00,685.10
2023-09-28 15:40:30,692.15,710.00,685.10
2023-09-28 15:40:37,692.15,710.00,685.10
2023-09-28 16:12:44,692.15,710.00,685.10
2023-09-28 16:12:58,692.15,710.00,685.10
2023-09-28 16:14:53,692.15,710.00,685.10
2023-09-28 16:15:06,692.15,710.00,685.10
2023-09-28 18:45:42,688.65,710.00,685.10
2023-09-28 18:45:49,688.65,710.00,685.10
2023-09-28 18:49:41,688.65,710.00,685.10
2023-09-29 10:09:17,705.75,709.00,705.00
2023-09-29 10:09:18,705.75,709.00,705.00
