time,current price,day high,day low
2023-09-28 15:01:54,13.32,13.85,13.08
2023-09-28 15:02:13,13.32,13.85,13.08
2023-09-28 15:05:12,13.32,13.85,13.08
2023-09-28 15:24:33,13.40,13.85,13.08
2023-09-28 15:24:53,13.40,13.85,13.08
2023-09-28 15:29:30,13.40,13.85,13.08
2023-09-28 15:29:54,13.40,13.85,13.08
2023-09-28 15:38:59,13.40,13.85,13.08
2023-09-28 15:39:24,13.40,13.85,13.08
2023-09-28 15:41:27,13.40,13.85,13.08
2023-09-28 18:46:46,13.39,13.85,13.08
2023-09-28 18:47:00,13.39,13.85,13.08
2023-09-29 10:10:20,13.11,13.67,12.05
2023-09-29 10:10:20,13.11,13.67,12.05
