time,current price,day high,day low
2023-09-28 15:01:26,1241.10,1250.00,1222.95
2023-09-28 15:01:44,1241.10,1250.00,1222.95
2023-09-28 15:04:35,1241.10,1250.00,1222.95
2023-09-28 15:24:04,1235.40,1250.00,1222.95
2023-09-28 15:24:24,1235.40,1250.00,1222.95
2023-09-28 15:28:59,1234.30,1250.00,1222.95
2023-09-28 15:29:22,1234.30,1250.00,1222.95
2023-09-28 15:37:17,1240.80,1250.00,1222.95
2023-09-28 15:37:36,1240.80,1250.00,1222.95
2023-09-28 15:40:30,1240.80,1250.00,1222.95
2023-09-28 15:40:39,1240.80,1250.00,1222.95
2023-09-28 16:12:46,1240.80,1250.00,1222.95
2023-09-28 16:13:02,1240.80,1250.00,1222.95
2023-09-28 16:14:55,1240.80,1250.00,1222.95
2023-09-28 16:15:08,1240.80,1250.00,1222.95
2023-09-28 18:45:42,1232.20,1250.00,1222.95
2023-09-28 18:45:50,1232.20,1250.00,1222.95
2023-09-28 18:49:41,1232.20,1250.00,1222.95
2023-09-29 10:09:19,1233.00,1238.95,1198.95
2023-09-29 10:09:19,1233.00,1238.95,1198.95
