time,current price,day high,day low
2023-09-28 15:01:43,67.15,70.54,66.60
2023-09-28 15:02:01,67.15,70.54,66.60
2023-09-28 15:04:56,67.43,70.54,66.60
2023-09-28 15:24:20,67.79,70.54,66.60
2023-09-28 15:24:42,67.79,70.54,66.60
2023-09-28 15:29:18,67.60,70.54,66.60
2023-09-28 15:29:41,67.60,70.54,66.60
2023-09-28 15:38:33,67.60,70.54,66.60
2023-09-28 15:38:46,67.60,70.54,66.60
2023-09-28 15:41:05,67.60,70.54,66.60
2023-09-28 15:41:11,67.60,70.54,66.60
2023-09-28 18:46:19,67.66,70.54,66.60
2023-09-28 18:46:29,67.66,70.54,66.60
2023-09-28 18:50:13,67.66,70.54,66.60
2023-09-29 10:09:59,69.10,69.23,67.53
2023-09-29 10:09:59,69.10,69.23,67.53
