time,current price,day high,day low
2023-09-28 15:01:23,2.01,2.05,1.94
2023-09-28 15:01:41,2.01,2.05,1.94
2023-09-28 15:04:30,2.01,2.05,1.94
2023-09-28 15:24:00,2.01,2.05,1.94
2023-09-28 15:24:20,2.01,2.05,1.94
2023-09-28 15:28:56,2.01,2.05,1.94
2023-09-28 15:29:19,2.01,2.05,1.94
2023-09-28 15:37:11,2.01,2.05,1.94
2023-09-28 15:37:27,2.01,2.05,1.94
2023-09-28 15:40:26,2.01,2.05,1.94
2023-09-28 15:40:34,2.01,2.05,1.94
2023-09-28 16:12:40,2.01,2.05,1.94
2023-09-28 16:12:54,2.01,2.05,1.94
2023-09-28 16:14:48,2.01,2.05,1.94
2023-09-28 16:14:59,2.01,2.05,1.94
2023-09-28 18:45:37,2.01,2.05,1.94
2023-09-28 18:45:45,2.01,2.05,1.94
2023-09-28 18:49:37,2.01,2.05,1.94
2023-09-29 10:09:13,2.05,2.05,2.01
2023-09-29 10:09:14,2.05,2.05,2.01
