time,current price,day high,day low
2023-09-28 15:01:34,158.50,159.95,158.00
2023-09-28 15:01:53,158.50,159.95,158.00
2023-09-28 15:04:46,158.60,159.95,158.00
2023-09-28 15:24:12,158.40,159.95,158.00
2023-09-28 15:24:33,158.40,159.95,158.00
2023-09-28 15:29:08,158.60,159.95,158.00
2023-09-28 15:29:31,158.60,159.95,158.00
2023-09-28 15:37:43,158.10,159.95,158.00
2023-09-28 15:38:29,158.10,159.95,158.00
2023-09-28 15:40:46,158.10,159.95,158.00
2023-09-28 15:40:59,158.10,159.95,158.00
2023-09-28 16:13:02,158.45,159.95,158.00
2023-09-28 16:15:17,158.45,159.95,158.00
2023-09-28 18:45:57,158.45,159.95,158.00
2023-09-28 18:46:09,158.45,159.95,158.00
2023-09-28 18:49:54,158.45,159.95,158.00
2023-09-29 10:09:40,159.00,160.85,159.00
2023-09-29 10:09:41,159.00,160.85,159.00
