time,current price,day high,day low
2023-09-28 15:01:31,771.40,790.65,768.30
2023-09-28 15:01:49,771.40,790.65,768.30
2023-09-28 15:04:42,771.40,790.65,768.30
2023-09-28 15:24:09,771.40,790.65,768.30
2023-09-28 15:24:30,771.40,790.65,768.30
2023-09-28 15:29:04,770.00,790.65,768.30
2023-09-28 15:29:28,770.00,790.65,768.30
2023-09-28 15:37:32,770.00,790.65,768.30
2023-09-28 15:38:08,770.00,790.65,768.30
2023-09-28 15:40:39,770.00,790.65,768.30
2023-09-28 15:40:52,770.00,790.65,768.30
2023-09-28 16:12:54,770.00,790.65,768.30
2023-09-28 16:15:05,770.00,790.65,768.30
2023-09-28 16:15:24,770.00,790.65,768.30
2023-09-28 18:45:51,770.00,790.65,768.30
2023-09-28 18:45:58,770.00,790.65,768.30
2023-09-28 18:49:49,770.00,790.65,768.30
2023-09-29 10:09:29,779.00,779.00,775.05
2023-09-29 10:09:29,779.00,779.00,775.05
