time,current price,day high,day low
2023-09-28 15:01:21,127.50,132.00,124.05
2023-09-28 15:01:38,127.50,132.00,124.05
2023-09-28 15:04:28,127.50,132.00,124.05
2023-09-28 15:23:57,127.35,132.00,124.05
2023-09-28 15:24:17,127.35,132.00,124.05
2023-09-28 15:28:54,127.35,132.00,124.05
2023-09-28 15:29:16,127.35,132.00,124.05
2023-09-28 15:37:08,127.35,132.00,124.05
2023-09-28 15:37:21,127.35,132.00,124.05
2023-09-28 15:40:23,127.35,132.00,124.05
2023-09-28 15:40:32,127.35,132.00,124.05
2023-09-28 16:12:37,127.35,132.00,124.05
2023-09-28 16:12:50,127.35,132.00,124.05
2023-09-28 16:14:45,127.35,132.00,124.05
2023-09-28 16:14:55,127.35,132.00,124.05
2023-09-28 18:45:34,127.35,132.00,124.05
2023-09-28 18:45:42,127.35,132.00,124.05
2023-09-28 18:49:35,127.35,132.00,124.05
2023-09-29 10:09:10,128.70,129.00,126.00
2023-09-29 10:09:12,128.70,129.00,126.00
