time,current price,day high,day low
2023-09-28 15:01:54,224.85,231.00,223.85
2023-09-28 15:02:13,224.85,231.00,223.85
2023-09-28 15:05:12,224.85,231.00,223.85
2023-09-28 15:24:33,223.40,231.00,222.95
2023-09-28 15:24:54,223.40,231.00,222.95
2023-09-28 15:29:30,223.70,231.00,222.95
2023-09-28 15:29:54,223.70,231.00,222.95
2023-09-28 15:39:02,223.70,231.00,222.95
2023-09-28 15:39:25,223.70,231.00,222.95
2023-09-28 15:41:27,223.70,231.00,222.95
2023-09-28 15:41:31,223.70,231.00,222.95
2023-09-28 18:46:47,224.10,231.00,222.95
2023-09-28 18:47:03,224.10,231.00,222.95
2023-09-29 10:10:21,224.15,225.35,222.20
2023-09-29 10:10:21,224.15,225.35,222.20
