time,current price,day high,day low
2023-09-28 15:01:44,4.55,4.60,4.55
2023-09-28 15:02:03,4.55,4.60,4.55
2023-09-28 15:04:57,4.55,4.60,4.55
2023-09-28 15:24:22,4.55,4.60,4.55
2023-09-28 15:24:43,4.55,4.60,4.55
2023-09-28 15:29:20,4.55,4.60,4.55
2023-09-28 15:29:43,4.55,4.60,4.55
2023-09-28 15:38:35,4.55,4.60,4.55
2023-09-28 15:38:48,4.55,4.60,4.55
2023-09-28 15:41:07,4.55,4.60,4.55
2023-09-28 18:46:23,4.55,4.60,4.55
2023-09-28 18:46:33,4.55,4.60,4.55
2023-09-28 18:50:16,4.55,4.60,4.55
2023-09-29 10:10:02,4.55,4.60,4.55
2023-09-29 10:10:03,4.55,4.60,4.55
