time,current price,day high,day low
2023-09-28 15:01:23,93.72,94.00,92.06
2023-09-28 15:01:41,93.72,94.00,92.06
2023-09-28 15:04:31,93.72,94.00,92.06
2023-09-28 15:24:00,93.45,94.00,92.06
2023-09-28 15:24:21,93.45,94.00,92.06
2023-09-28 15:28:56,93.45,94.00,92.06
2023-09-28 15:29:19,93.45,94.00,92.06
2023-09-28 15:37:11,92.15,94.00,92.06
2023-09-28 15:37:27,92.15,94.00,92.06
2023-09-28 15:40:26,92.15,94.00,92.06
2023-09-28 15:40:35,92.15,94.00,92.06
2023-09-28 16:12:41,92.15,94.00,92.06
2023-09-28 16:12:54,92.15,94.00,92.06
2023-09-28 16:14:48,92.15,94.00,92.06
2023-09-28 16:15:00,92.15,94.00,92.06
2023-09-28 18:45:37,92.39,94.00,92.06
2023-09-28 18:45:46,92.39,94.00,92.06
2023-09-28 18:49:37,92.39,94.00,92.06
2023-09-29 10:09:14,93.90,94.00,92.51
2023-09-29 10:09:15,93.90,94.00,92.51
