time,current price,day high,day low
2023-09-28 15:01:23,128.00,129.50,128.00
2023-09-28 15:01:41,128.00,129.50,128.00
2023-09-28 15:04:30,128.00,129.50,128.00
2023-09-28 15:24:00,128.00,129.50,128.00
2023-09-28 15:24:20,128.00,129.50,128.00
2023-09-28 15:28:55,128.00,129.50,128.00
2023-09-28 15:29:20,128.00,129.50,128.00
2023-09-28 15:37:11,128.00,129.50,128.00
2023-09-28 15:37:28,128.00,129.50,128.00
2023-09-28 15:40:25,128.00,129.50,128.00
2023-09-28 15:40:34,128.00,129.50,128.00
2023-09-28 16:12:40,128.00,129.50,128.00
2023-09-28 16:12:54,128.00,129.50,128.00
2023-09-28 16:14:48,128.00,129.50,128.00
2023-09-28 16:14:59,128.00,129.50,128.00
2023-09-28 18:45:37,128.00,129.50,128.00
2023-09-28 18:45:45,128.00,129.50,128.00
2023-09-28 18:49:37,128.00,129.50,128.00
2023-09-29 10:09:13,128.00,129.50,128.00
2023-09-29 10:09:14,128.00,129.50,128.00
