time,current price,day high,day low
2023-09-28 15:01:23,1578.40,1614.20,1571.00
2023-09-28 15:01:42,1578.40,1614.20,1571.00
2023-09-28 15:04:32,1576.35,1614.20,1571.00
2023-09-28 15:24:02,1576.75,1614.20,1571.00
2023-09-28 15:24:21,1576.75,1614.20,1571.00
2023-09-28 15:28:57,1582.00,1614.20,1571.00
2023-09-28 15:29:19,1582.00,1614.20,1571.00
2023-09-28 15:37:13,1575.10,1614.20,1571.00
2023-09-28 15:37:28,1575.10,1614.20,1571.00
2023-09-28 15:40:26,1575.10,1614.20,1571.00
2023-09-28 15:40:35,1575.10,1614.20,1571.00
2023-09-28 16:12:41,1575.10,1614.20,1571.00
2023-09-28 16:12:54,1575.10,1614.20,1571.00
2023-09-28 16:14:49,1575.10,1614.20,1571.00
2023-09-28 16:15:00,1575.10,1614.20,1571.00
2023-09-28 18:45:38,1577.40,1614.20,1571.00
2023-09-28 18:45:46,1577.40,1614.20,1571.00
2023-09-28 18:49:37,1577.40,1614.20,1571.00
2023-09-29 10:09:14,1597.50,1601.40,1577.00
2023-09-29 10:09:16,1597.50,1601.40,1577.00
