time,current price,day high,day low
2023-09-28 15:01:37,74.15,76.10,74.00
2023-09-28 15:01:56,74.15,76.10,74.00
2023-09-28 15:04:50,74.50,76.10,74.00
2023-09-28 15:24:14,74.68,76.10,74.00
2023-09-28 15:24:36,74.68,76.10,74.00
2023-09-28 15:29:11,74.32,76.10,74.00
2023-09-28 15:29:34,74.32,76.10,74.00
2023-09-28 15:38:14,74.95,76.10,74.00
2023-09-28 15:38:34,74.95,76.10,74.00
2023-09-28 15:40:55,74.95,76.10,74.00
2023-09-28 15:41:03,74.95,76.10,74.00
2023-09-28 18:46:03,74.37,76.10,74.00
2023-09-28 18:46:19,74.37,76.10,74.00
2023-09-28 18:49:59,74.37,76.10,74.00
2023-09-29 10:09:45,74.30,74.85,74.05
2023-09-29 10:09:46,74.30,74.85,74.05
