time,current price,day high,day low
2023-09-28 15:01:33,218.00,221.00,205.50
2023-09-28 15:01:53,218.00,221.00,205.50
2023-09-28 15:04:47,218.00,221.00,205.50
2023-09-28 15:24:12,218.00,221.00,205.50
2023-09-28 15:24:33,218.00,221.00,205.50
2023-09-28 15:29:08,218.00,221.00,205.50
2023-09-28 15:29:31,218.00,221.00,205.50
2023-09-28 15:37:41,218.00,221.00,205.50
2023-09-28 15:38:28,218.00,221.00,205.50
2023-09-28 15:40:46,218.00,221.00,205.50
2023-09-28 15:40:59,218.00,221.00,205.50
2023-09-28 16:13:01,218.00,221.00,205.50
2023-09-28 16:15:17,218.00,221.00,205.50
2023-09-28 18:45:56,218.00,221.00,205.50
2023-09-28 18:46:09,218.00,221.00,205.50
2023-09-28 18:49:54,218.00,221.00,205.50
2023-09-29 10:09:40,222.00,224.95,215.00
2023-09-29 10:09:40,222.00,224.95,215.00
