time,current price,day high,day low
2023-09-28 15:01:59,622.35,622.40,615.00
2023-09-28 15:02:17,622.35,622.40,615.00
2023-09-28 15:05:19,622.35,622.40,615.00
2023-09-28 15:24:38,623.60,623.60,615.00
2023-09-28 15:24:58,623.60,623.60,615.00
2023-09-28 15:29:35,616.00,624.95,615.00
2023-09-28 15:29:59,616.00,624.95,615.00
2023-09-28 15:39:26,616.00,624.95,615.00
2023-09-28 15:39:32,616.00,624.95,615.00
2023-09-28 15:41:35,616.00,624.95,615.00
2023-09-28 18:47:04,622.75,624.95,615.00
2023-09-28 18:47:18,622.75,624.95,615.00
