time,current price,day high,day low
2023-09-28 15:01:23,63.49,64.94,62.45
2023-09-28 15:01:42,63.49,64.94,62.45
2023-09-28 15:04:31,60.70,64.94,60.18
2023-09-28 15:24:00,60.70,64.94,60.18
2023-09-28 15:24:20,60.70,64.94,60.18
2023-09-28 15:28:56,60.70,64.94,60.18
2023-09-28 15:29:19,60.70,64.94,60.18
2023-09-28 15:37:12,60.70,64.94,60.18
2023-09-28 15:37:26,60.70,64.94,60.18
2023-09-28 15:40:27,60.70,64.94,60.18
2023-09-28 15:40:34,60.70,64.94,60.18
2023-09-28 16:12:41,60.70,64.94,60.18
2023-09-28 16:12:54,60.70,64.94,60.18
2023-09-28 16:14:49,60.70,64.94,60.18
2023-09-28 16:14:59,60.70,64.94,60.18
2023-09-28 18:45:38,60.65,64.94,60.18
2023-09-28 18:45:46,60.65,64.94,60.18
2023-09-28 18:49:38,60.65,64.94,60.18
2023-09-29 10:09:14,63.38,63.40,63.38
2023-09-29 10:09:15,63.38,63.40,63.38
