time,current price,day high,day low
2023-09-28 15:01:50,113.50,115.00,108.90
2023-09-28 15:02:09,113.50,115.00,108.90
2023-09-28 15:05:06,113.50,115.00,108.90
2023-09-28 15:24:29,113.40,115.00,108.90
2023-09-28 15:24:49,113.40,115.00,108.90
2023-09-28 15:29:26,113.50,115.00,108.90
2023-09-28 15:29:49,113.50,115.00,108.90
2023-09-28 15:38:50,113.50,115.00,108.90
2023-09-28 15:39:05,113.50,115.00,108.90
2023-09-28 15:41:19,113.50,115.00,108.90
2023-09-28 18:46:36,112.15,115.00,108.90
2023-09-28 18:46:48,112.15,115.00,108.90
2023-09-29 10:10:13,115.00,116.00,110.00
2023-09-29 10:10:14,115.00,116.00,110.00
