time,current price,day high,day low
2023-09-28 15:01:51,32.99,33.50,32.99
2023-09-28 15:02:10,32.99,33.50,32.99
2023-09-28 15:05:09,32.99,33.50,32.99
2023-09-28 15:24:30,32.99,33.50,32.99
2023-09-28 15:24:51,32.99,33.50,32.99
2023-09-28 15:29:28,32.99,33.50,32.99
2023-09-28 15:29:51,32.99,33.50,32.99
2023-09-28 15:38:55,32.99,33.50,32.99
2023-09-28 15:39:17,32.99,33.50,32.99
2023-09-28 18:46:42,32.99,33.50,32.99
2023-09-28 18:46:52,32.99,33.50,32.99
2023-09-29 10:10:16,31.35,31.35,31.35
2023-09-29 10:10:16,31.35,31.35,31.35
