time,current price,day high,day low
2023-09-28 15:01:30,17.42,17.99,17.36
2023-09-28 15:01:49,17.42,17.99,17.36
2023-09-28 15:04:41,17.64,17.99,17.36
2023-09-28 15:24:08,17.50,17.99,17.36
2023-09-28 15:24:29,17.50,17.99,17.36
2023-09-28 15:29:03,17.50,17.99,17.36
2023-09-28 15:29:27,17.50,17.99,17.36
2023-09-28 15:37:28,17.50,17.99,17.36
2023-09-28 15:37:49,17.50,17.99,17.36
2023-09-28 15:40:37,17.50,17.99,17.36
2023-09-28 15:40:50,17.50,17.99,17.36
2023-09-28 16:12:53,17.50,17.99,17.36
2023-09-28 16:15:03,17.50,17.99,17.36
2023-09-28 16:15:22,17.50,17.99,17.36
2023-09-28 18:45:49,17.49,17.99,17.36
2023-09-28 18:45:57,17.49,17.99,17.36
2023-09-28 18:49:48,17.49,17.99,17.36
2023-09-29 10:09:27,17.96,18.33,17.33
2023-09-29 10:09:28,17.96,18.33,17.33
