time,current price,day high,day low
2023-09-28 15:01:37,8.64,8.64,8.64
2023-09-28 15:01:57,8.64,8.64,8.64
2023-09-28 15:04:51,8.64,8.64,8.64
2023-09-28 15:24:14,8.63,8.64,8.63
2023-09-28 15:24:37,8.63,8.64,8.63
2023-09-28 15:29:12,8.63,8.64,8.63
2023-09-28 15:29:35,8.63,8.64,8.63
2023-09-28 15:38:22,8.63,8.64,8.63
2023-09-28 15:38:36,8.63,8.64,8.63
2023-09-28 15:40:57,8.63,8.64,8.63
2023-09-28 15:41:05,8.63,8.64,8.63
2023-09-28 18:46:05,8.63,8.64,8.63
2023-09-28 18:46:22,8.63,8.64,8.63
2023-09-28 18:50:02,8.63,8.64,8.63
2023-09-29 10:09:47,8.63,8.64,8.63
2023-09-29 10:09:47,8.63,8.64,8.63
