time,current price,day high,day low
2023-09-28 15:01:53,5.55,5.64,5.45
2023-09-28 15:02:12,5.55,5.64,5.45
2023-09-28 15:05:10,5.55,5.64,5.45
2023-09-28 15:24:32,5.50,5.64,5.45
2023-09-28 15:24:53,5.50,5.64,5.45
2023-09-28 15:29:29,5.45,5.64,5.45
2023-09-28 15:29:53,5.45,5.64,5.45
2023-09-28 15:38:57,5.45,5.64,5.45
2023-09-28 15:39:23,5.45,5.64,5.45
2023-09-28 15:41:25,5.45,5.64,5.45
2023-09-28 15:41:29,5.45,5.64,5.45
2023-09-28 18:46:46,5.50,5.64,5.45
2023-09-28 18:47:00,5.50,5.64,5.45
2023-09-29 10:10:19,5.45,5.63,5.35
2023-09-29 10:10:19,5.45,5.63,5.35
