time,current price,day high,day low
2023-09-28 15:01:28,186.35,192.75,180.00
2023-09-28 15:01:47,186.35,192.75,180.00
2023-09-28 15:04:39,185.00,192.75,180.00
2023-09-28 15:24:06,187.45,192.75,180.00
2023-09-28 15:24:27,187.45,192.75,180.00
2023-09-28 15:29:01,187.10,192.75,180.00
2023-09-28 15:29:25,187.10,192.75,180.00
2023-09-28 15:37:22,187.10,192.75,180.00
2023-09-28 15:37:44,187.10,192.75,180.00
2023-09-28 15:40:34,187.10,192.75,180.00
2023-09-28 15:40:44,187.10,192.75,180.00
2023-09-28 16:12:50,187.10,192.75,180.00
2023-09-28 16:13:08,187.10,192.75,180.00
2023-09-28 16:14:58,187.10,192.75,180.00
2023-09-28 16:15:15,187.10,192.75,180.00
2023-09-28 18:45:46,186.05,192.75,180.00
2023-09-28 18:45:54,186.05,192.75,180.00
2023-09-28 18:49:45,186.05,192.75,180.00
2023-09-29 10:09:24,185.95,188.85,183.90
2023-09-29 10:09:24,185.95,188.85,183.90
