time,current price,day high,day low
2023-09-28 15:01:27,116.79,116.79,116.79
2023-09-28 15:01:46,116.79,116.79,116.79
2023-09-28 15:04:37,116.79,116.79,116.79
2023-09-28 15:24:05,116.79,116.79,116.79
2023-09-28 15:24:26,116.79,116.79,116.79
2023-09-28 15:29:01,116.79,116.79,116.79
2023-09-28 15:29:24,116.79,116.79,116.79
2023-09-28 15:37:20,116.79,116.79,116.79
2023-09-28 15:37:40,116.79,116.79,116.79
2023-09-28 15:40:33,116.79,116.79,116.79
2023-09-28 15:40:41,116.79,116.79,116.79
2023-09-28 16:12:48,116.79,116.79,116.79
2023-09-28 16:13:05,116.79,116.79,116.79
2023-09-28 16:14:56,116.79,116.79,116.79
2023-09-28 16:15:12,116.79,116.79,116.79
2023-09-28 18:45:44,116.79,116.79,116.79
2023-09-28 18:45:52,116.79,116.79,116.79
2023-09-28 18:49:43,116.79,116.79,116.79
2023-09-29 10:09:20,116.79,116.79,116.79
2023-09-29 10:09:21,116.79,116.79,116.79
