time,current price,day high,day low
2023-09-28 15:01:30,24.17,24.52,22.50
2023-09-28 15:01:48,24.17,24.52,22.50
2023-09-28 15:04:41,24.17,24.52,22.50
2023-09-28 15:24:08,24.17,24.52,22.50
2023-09-28 15:24:29,24.17,24.52,22.50
2023-09-28 15:29:04,25.00,25.00,25.00
2023-09-28 15:29:27,25.00,25.00,25.00
2023-09-28 15:37:28,25.00,25.00,25.00
2023-09-28 15:37:49,25.00,25.00,25.00
2023-09-28 15:40:37,25.00,25.00,25.00
2023-09-28 15:40:48,25.00,25.00,25.00
2023-09-28 16:12:53,25.00,25.00,25.00
2023-09-28 16:15:02,25.00,25.00,25.00
2023-09-28 16:15:20,25.00,25.00,25.00
2023-09-28 18:45:49,25.00,25.00,25.00
2023-09-28 18:45:56,25.00,25.00,25.00
2023-09-28 18:49:48,25.00,25.00,25.00
2023-09-29 10:09:27,25.00,25.00,25.00
2023-09-29 10:09:27,25.00,25.00,25.00
