time,current price,day high,day low
2023-09-28 15:01:46,40.07,42.00,40.05
2023-09-28 15:02:05,40.07,42.00,40.05
2023-09-28 15:05:00,40.07,42.00,40.05
2023-09-28 15:24:25,40.07,42.00,40.05
2023-09-28 15:24:46,40.07,42.00,40.05
2023-09-28 15:29:22,40.07,42.00,40.05
2023-09-28 15:29:45,40.07,42.00,40.05
2023-09-28 15:38:40,40.07,42.00,40.05
2023-09-28 15:38:52,40.07,42.00,40.05
2023-09-28 15:41:10,40.07,42.00,40.05
2023-09-28 18:46:27,40.10,42.00,40.05
2023-09-28 18:46:39,40.10,42.00,40.05
2023-09-29 10:10:07,40.07,40.07,40.07
2023-09-29 10:10:08,40.07,40.07,40.07
