time,current price,day high,day low
2023-09-28 15:01:31,13.48,13.48,13.48
2023-09-28 15:01:48,13.48,13.48,13.48
2023-09-28 15:04:41,13.48,13.48,13.48
2023-09-28 15:24:08,13.48,13.48,13.48
2023-09-28 15:24:29,13.48,13.48,13.48
2023-09-28 15:29:03,13.48,13.48,13.48
2023-09-28 15:29:26,13.48,13.48,13.48
2023-09-28 15:37:26,13.48,13.48,13.48
2023-09-28 15:37:48,13.48,13.48,13.48
2023-09-28 15:40:37,13.48,13.48,13.48
2023-09-28 15:40:47,13.48,13.48,13.48
2023-09-28 16:12:52,13.48,13.48,13.48
2023-09-28 16:15:03,13.48,13.48,13.48
2023-09-28 16:15:21,13.48,13.48,13.48
2023-09-28 18:45:49,13.48,13.48,13.48
2023-09-28 18:45:56,13.48,13.48,13.48
2023-09-28 18:49:47,13.48,13.48,13.48
2023-09-29 10:09:26,13.48,13.48,13.48
2023-09-29 10:09:26,13.48,13.48,13.48
